B11,B12,B2,B3,B4,B8,NDBI,NDVI,NDWI,texture,class
3870.0,3050.5,1820.5,2092.0,2411.0,3555.5,0.04235405,0.191821,-0.2591412,20886.05339,2
5411.5,4324.0,2815.0,3351.0,3966.0,4416.0,0.10129738,0.05368647,-0.13711858,39428.03342,5
2615.5,1760.0,1361.0,1525.5,1373.5,3704.5,-0.17231013,0.459039,-0.4166348,23237.88498,0
4328.0,3905.0,2584.0,2866.0,3170.0,3488.0,0.10747185,0.047762092,-0.09789109,11159.59245,5
1242.0,1189.0,1919.0,2104.0,1507.0,1275.0,-0.013110846,-0.083393246,0.24533886,106.094184,1
5811.0,5612.0,3486.0,3938.0,4440.0,4816.0,0.093629435,0.040622298,-0.100297004,36711.8316,5
4083.4,3432.0,1739.5,2052.666667,2311.666667,3293.0,0.107152544,0.17509219,-0.23202594,13877.0408,2
2869.5,2020.5,1568.333333,1723.0,1715.333333,3797.0,-0.13912848,0.377638,-0.37572464,26887.59245,0
3807.0,2911.0,1960.0,2134.0,2310.0,2980.0,0.121850595,0.12665406,-0.16542824,40973.13194,3
3390.0,3117.0,2498.0,2744.0,2992.0,3416.0,-0.003820159,0.06616729,-0.10909091,93789.76997,3
2523.791667,1747.0,1475.5,1707.0,1597.0,3901.0,-0.21435845,0.41906148,-0.39122683,47213.65668,0
3507.0,2560.0,1912.0,1940.0,1936.0,2514.0,0.16492277,0.12988764,-0.12887292,22193.19965,3
4031.5,3356.5,2398.0,2743.0,3081.0,3415.0,0.082790576,0.051416256,-0.10912634,9745.637153,5
3240.0,3010.5,2020.666667,2218.0,2426.0,2918.75,0.05216156,0.092193276,-0.13641894,47576.41276,3
1211.0,1152.5,1751.0,1957.0,1692.0,1369.5,-0.061422206,-0.10534052,0.17661205,78.29296875,1
4489.5,3648.5,2641.0,3013.0,3438.0,3818.0,0.080830574,0.05237045,-0.11784512,53780.63455,5
1209.0,1149.5,1718.5,1927.0,1679.0,1414.5,-0.07833047,-0.08550186,0.15337424,130.7821181,1
3673.75,2991.583333,1813.166667,2146.0,2360.5,3860.0,-0.024722084,0.2410578,-0.2853813,34864.38759,2
4143.833333,3176.0,1731.0,1984.8,2216.0,3630.0,0.0660978,0.24187478,-0.29301134,24197.78385,2
3401.0,2844.5,1629.0,1925.0,1975.0,3666.0,-0.037498232,0.29976955,-0.31139332,25792.3533,2
1200.0,1148.0,1697.0,1852.5,1669.0,1391.0,-0.073716715,-0.090849675,0.14228457,103.0833333,1
5428.0,4698.0,2886.0,3342.0,3880.0,4300.0,0.115953945,0.051344745,-0.12535985,52326.11241,5
2084.0,2116.0,1857.0,1898.0,1916.0,1956.0,0.03168317,0.010330578,-0.015049299,2832.031684,4
2579.2,1768.0,1462.0,1727.0,1595.5,3786.0,-0.18959342,0.40704265,-0.37348086,124063.1202,0
2760.0,1886.0,1470.0,1890.0,1698.0,3954.0,-0.17783736,0.39915073,-0.35318276,53595.73611,0
2322.0,2523.0,1769.0,1780.0,1810.0,1878.0,0.105714284,0.018438177,-0.026790597,653.0924479,4
3000.333333,2202.666667,1472.5,1639.5,1677.0,3400.666667,-0.06254231,0.33946037,-0.34942627,39553.76476,0
1482.0,1378.0,1519.0,1537.5,1508.5,1500.5,-0.00620285,-0.002658691,0.012179066,15163.24826,4
1879.0,1999.5,1544.0,1540.0,1563.5,1612.5,0.076328225,0.015428212,-0.022997621,654.8498264,4
3353.5,2750.5,1587.666667,1862.5,1942.5,3594.5,-0.03468624,0.2983565,-0.3173905,33373.41363,2
3809.0,3106.0,2504.0,2816.0,3070.0,3342.0,0.06530555,0.04242046,-0.085417345,75955.19054,5
1164.0,1133.0,1591.0,1830.0,1485.0,1231.0,-0.027974948,-0.09351988,0.19568768,89.86284722,1
2790.0,2099.0,1393.0,1562.0,1572.0,3123.666667,-0.056422975,0.3304465,-0.3332859,9796.711372,0
3430.0,2602.5,1612.3,1861.0,1901.666667,3935.0,-0.06856755,0.34837237,-0.357833,46524.86285,2
2440.142857,1717.0,1340.2,1455.0,1414.75,3184.0,-0.13226143,0.3847241,-0.37270963,14174.84201,0
2461.625,1817.25,1382.75,1499.75,1443.166667,3076.0,-0.110945575,0.36131293,-0.34447905,20211.80642,0
4849.5,4358.0,1805.25,2253.0,3051.0,3897.0,0.1089007,0.12176166,-0.2673171,4127.890625,2
4385.0,3458.0,1774.166667,2064.0,2266.0,3787.2,0.07315043,0.2513051,-0.2945037,12989.65799,2
2621.0,2561.5,1859.5,1954.5,1998.5,2195.0,0.08845515,0.046858232,-0.05795879,100327.4336,3
3637.0,2725.0,1979.0,1999.0,2026.0,2574.0,0.17114796,0.11913043,-0.12573802,15534.56641,3
3345.5,3237.0,2437.0,2317.0,2315.0,3026.5,0.050062776,0.13320228,-0.13277814,34308.9375,3
4543.0,3749.0,2808.0,3104.0,3486.0,3877.0,0.07909739,0.053103354,-0.11072912,18247.69661,5
3320.4,2496.0,1635.666667,1943.5,1870.0,4082.0,-0.10288555,0.3716398,-0.35490832,49846.69618,2
6176.0,5515.0,3178.0,3832.0,4500.0,4980.0,0.10720688,0.050632913,-0.13027689,41193.76432,5
3545.0,2659.0,1948.0,2010.0,1982.0,2536.0,0.16592665,0.12262063,-0.115706116,24253.07378,3
2651.0,1828.0,1394.0,1608.0,1434.0,3673.0,-0.16160658,0.43841785,-0.39102444,26437.64453,0
1355.0,1248.0,1480.0,1588.0,1498.0,1390.0,-0.012750455,-0.03739612,0.06648757,9267.928385,1
2746.0,1924.666667,1648.0,1833.0,1761.5,3896.0,-0.17314062,0.3772868,-0.36009774,45818.35503,0
1204.0,1153.5,1738.0,1936.0,1710.5,1397.0,-0.07420223,-0.10088496,0.16171618,92.80078125,1
1908.0,1876.0,1830.0,1852.0,1902.0,1888.0,0.005268704,-0.003693932,-0.009625669,14371.58637,3
6094.0,5282.0,3050.0,3652.0,4340.0,4884.0,0.11022044,0.058976583,-0.14432989,36007.36806,5
3761.0,2735.0,1628.0,1902.0,2122.0,4100.0,-0.043124285,0.3179042,-0.36621127,32496.46615,0
2539.5,1800.333333,1396.75,1594.0,1532.5,3458.0,-0.15314715,0.38583308,-0.3689628,22655.58464,0
1344.0,1267.0,1581.0,1628.0,1490.0,1432.0,-0.031700287,-0.019849418,0.06405229,29938.148,1
1191.5,1137.0,1390.0,1538.5,1339.0,1225.0,-0.013863025,-0.04446178,0.1134431,158.7799479,1
3435.0,2898.5,2230.0,2415.0,2618.0,2735.0,0.11345219,0.021856902,-0.062135924,94553.56076,5
2821.5,1912.5,1613.666667,1807.5,1770.5,3606.25,-0.12208782,0.34142372,-0.33225584,45458.99392,0
2915.5,2820.5,1780.0,1884.5,1937.0,2308.0,0.11630133,0.087396935,-0.10101371,117971.1076,3
2760.0,1975.0,1357.0,1584.0,1530.0,3752.0,-0.15233415,0.420674,-0.40629685,81982.24002,0
3838.0,2988.5,1837.0,2079.0,2188.0,3301.5,0.07514532,0.20284179,-0.22720937,46408.88498,3
1205.0,1150.5,1740.5,1927.0,1686.0,1365.0,-0.06225681,-0.10521141,0.1707169,98.18576389,1
2606.1,1836.333333,1363.5,1501.333333,1420.0,3205.5,-0.10313855,0.38601232,-0.36206225,13236.93663,0
4439.0,4111.5,2361.0,2717.0,3057.0,3376.0,0.13602047,0.049588062,-0.108156905,58952.26953,5
1163.0,1130.0,1612.0,1861.5,1557.5,1234.0,-0.029620359,-0.115887515,0.20271362,73.56380208,1
4737.75,3695.0,1756.5,1993.0,2303.666667,3476.0,0.15361437,0.20283753,-0.27116475,13091.71658,2
3076.0,2861.0,1944.0,2120.0,2240.0,2420.0,0.11935953,0.03862661,-0.066079296,30238.82205,4
2567.0,1742.0,1452.5,1653.0,1528.0,3418.0,-0.1421888,0.38212696,-0.34805757,40409.74826,0
5922.0,5614.0,2774.0,3488.0,4220.0,4808.0,0.10382106,0.0651307,-0.15911283,8314.196181,5
5224.5,4316.5,3339.0,3880.0,4322.0,4888.0,0.03327565,0.06145494,-0.1149635,133637.8759,5
1275.5,1219.5,1560.5,1616.5,1478.5,1383.5,-0.040616773,-0.03319357,0.07766667,111.3845486,1
3855.166667,3087.75,1871.0,2157.5,2387.5,3726.5,0.016970763,0.21900555,-0.26665533,18626.01345,2
5170.5,4551.0,3195.0,3536.0,3911.0,4304.5,0.09139842,0.047897268,-0.09801671,40644.00477,5
3606.0,2811.666667,1636.0,1937.5,2028.0,3859.0,-0.033891495,0.31102428,-0.33149314,21781.26128,2
3700.0,3117.0,1824.0,2064.0,2370.0,3297.0,0.057596114,0.16357861,-0.2299944,30160.42882,3
1924.0,2001.0,1606.0,1616.0,1659.0,1687.0,0.06563279,0.008368201,-0.02149561,2506.661024,4
2428.666667,1756.5,1394.666667,1565.25,1499.0,3268.0,-0.14733763,0.37109295,-0.35229918,16028.05339,0
1202.0,1157.0,1694.0,1886.0,1686.0,1402.0,-0.07680491,-0.09196891,0.14720194,133.6354167,1
4206.0,4055.0,2262.0,2454.0,2584.0,3204.0,0.13522267,0.107118174,-0.13255568,202922.7773,3
3512.25,2584.0,1592.5,1829.833333,1766.25,3951.5,-0.058851115,0.38218704,-0.3669857,47915.06988,2
1215.0,1159.0,1760.0,1929.0,1698.0,1412.0,-0.07499048,-0.09196141,0.15474409,146.3728299,1
2173.0,2447.0,1520.0,1516.0,1520.0,1597.0,0.15278515,0.02470324,-0.026019916,302.0407986,4
2331.333333,1717.0,1322.75,1442.5,1411.0,2915.333333,-0.11130877,0.34771553,-0.33797377,11205.71745,0
5285.5,4437.5,2491.0,2901.0,3359.0,3900.0,0.15083556,0.07452817,-0.14689016,44435.91797,5
3170.0,3044.0,2310.0,2410.0,2510.0,2722.0,0.0760353,0.04051988,-0.060795013,3899.66276,5
2524.666667,1864.0,1395.166667,1489.2,1480.25,2930.666667,-0.07442258,0.3288243,-0.32613352,17985.71398,0
4970.0,4145.0,2884.0,3268.0,3646.0,4038.0,0.10346359,0.051015098,-0.10539283,60705.39236,5
3714.0,3294.0,2378.0,2524.0,2754.0,3010.0,0.10469958,0.0444136,-0.087820746,21068.3967,5
2929.0,2641.0,1825.0,2011.0,2058.0,2898.0,0.005320062,0.16949153,-0.18068853,37167.04427,3
1310.0,1249.0,1576.0,1648.0,1461.0,1410.0,-0.036764707,-0.017763846,0.077828646,71.4609375,1
3989.0,4118.0,3296.0,3382.0,3354.0,3272.0,0.09874673,-0.012375491,0.01653141,122886.0642,3
2371.0,2450.0,2066.0,2038.0,2080.0,2078.0,0.06585749,-0.000481,-0.009718173,2911.884115,4
3538.0,2694.0,1954.0,1993.5,2024.5,2542.0,0.1638158,0.113325305,-0.120934844,6997.203993,3
2518.5,1786.5,1365.5,1476.0,1417.0,3104.0,-0.10413517,0.37314755,-0.35545853,12928.54818,0
1201.5,1144.0,1714.5,1843.0,1674.0,1392.5,-0.07363146,-0.09179847,0.1392366,191.8819444,1
2731.0,2351.0,2068.0,2202.0,2268.0,2828.0,-0.017449182,0.10989011,-0.124453284,66404.6849,3
1175.5,1136.5,1580.0,1820.0,1501.5,1243.5,-0.02811079,-0.093989074,0.18818346,230.3194444,1
1163.0,1133.0,1615.0,1832.0,1474.0,1218.0,-0.023099538,-0.09509658,0.20131147,103.2747396,1
3884.5,2938.5,2053.0,2077.0,2165.0,2754.0,0.1702945,0.119739786,-0.14013661,30714.4145,3
1191.5,1144.0,1734.0,1969.0,1714.0,1381.0,-0.07366375,-0.10759289,0.17552239,67.50868056,1
4231.0,3613.5,2328.0,2572.0,2790.0,3054.0,0.16156486,0.04517454,-0.08567366,79208.96441,5
3443.5,2732.75,1680.25,1949.0,2104.0,3780.0,-0.046584066,0.28484026,-0.319602,34182.4375,2
1157.0,1128.0,1624.0,1818.0,1560.0,1243.0,-0.035833333,-0.113093115,0.18784711,72.01779514,1
1867.0,2010.0,1640.0,1634.0,1684.0,1722.0,0.040401228,0.011156783,-0.026221693,2043.332899,4
1256.5,1196.0,1455.5,1468.5,1317.0,1301.5,-0.01759187,-0.00591942,0.06028881,71.72439236,1
6743.5,6479.0,3037.0,3890.0,4882.0,5614.0,0.09140198,0.069740854,-0.1813973,1241.506076,5
3342.5,3227.5,2043.0,2232.0,2493.0,2835.0,0.08215298,0.06418919,-0.11900533,27242.40148,3
4965.0,4479.0,2862.0,3198.0,3604.0,3966.0,0.11185758,0.047820345,-0.10720268,17321.95009,5
5216.0,4860.0,2283.0,2859.0,3336.0,4324.0,0.09350105,0.12898172,-0.20395377,38851.21875,5
1511.0,1349.0,1531.0,1631.0,1467.0,1458.0,0.01785113,-0.003076923,0.05600518,77716.83247,1
4121.0,3722.5,2657.0,2829.0,3032.0,3279.0,0.113783784,0.03913801,-0.07367387,24956.50781,5
3884.0,3168.5,1857.0,2056.0,2225.0,3366.0,0.071448274,0.20407799,-0.24160826,18805.46267,5
1884.5,1827.0,1780.0,1913.0,1859.0,1942.0,-0.015026787,0.021836359,-0.007522698,39113.11849,1
4905.5,4403.5,2828.0,3165.0,3526.0,4047.5,0.0958338,0.06885852,-0.12235702,22978.70226,5
2473.333333,1679.25,1423.75,1550.0,1454.0,2931.0,-0.08468513,0.3368301,-0.30819014,33521.92318,0
2598.0,1834.0,1439.25,1609.0,1513.5,3214.5,-0.10606451,0.35977158,-0.3328496,31893.12413,0
3705.0,2872.0,1698.0,1850.0,1994.0,2918.0,0.11882833,0.18811075,-0.22399329,20182.53733,3
4409.5,3566.25,1878.25,2186.0,2449.0,3687.5,0.089168824,0.20182514,-0.25563973,16379.20009,2
2603.5,1798.0,1621.25,1837.333333,1740.0,3980.0,-0.20908332,0.3916084,-0.36832455,61680.14931,0
4121.0,3722.5,2596.0,2777.0,2966.0,3212.0,0.12396018,0.03981871,-0.07263316,24262.18446,5
2158.5,2141.5,1834.5,1921.0,1884.5,1877.0,0.06975592,-0.001993886,0.011585045,2149.375,4
2948.0,2755.0,2126.0,2256.0,2282.0,2914.0,0.005800068,0.121632025,-0.12727273,29349.65495,3
2592.0,1762.0,1360.0,1612.0,1390.0,3708.0,-0.17714286,0.4546881,-0.39398497,15581.87413,0
5753.0,5059.0,3028.0,3510.0,3994.0,4588.0,0.11265835,0.069214635,-0.13311929,107617.9566,5
3873.0,3001.5,1741.875,2099.333333,2350.5,4120.0,-0.03090204,0.27347192,-0.32490084,31113.36458,2
3951.5,3315.0,1814.833333,2132.4,2494.0,3373.0,0.078981504,0.14982103,-0.2253424,24133.30729,2
6484.5,5706.5,3440.0,4120.0,4774.0,5504.0,0.081786714,0.07102549,-0.14380714,61647.72135,5
6694.0,6350.0,2904.0,3710.0,4728.0,5484.0,0.0993595,0.074030556,-0.19295193,2003.365451,5
5088.0,4583.0,2502.0,2814.0,3186.0,3710.0,0.15662651,0.07598608,-0.13733906,23270.82943,5
3973.5,3211.5,1749.0,2029.333333,2185.6,3740.0,0.030271601,0.26231942,-0.29651028,14260.13628,2
3034.0,2294.75,1463.75,1640.0,1622.5,3516.333333,-0.07363493,0.3685337,-0.36388907,32465.42144,0
2943.0,1942.0,1480.0,1831.0,1654.0,4904.0,-0.24990442,0.49557793,-0.4562732,101343.7422,0
1945.0,1709.0,1860.0,2018.0,1828.0,1770.0,0.047106326,-0.016120067,0.065469906,72864.07465,1
4872.75,4035.666667,1922.666667,2235.5,2666.666667,3825.5,0.120397784,0.17849717,-0.26233295,8147.539063,2
4067.0,3629.0,2428.0,2679.0,3033.0,3426.0,0.08554651,0.06084533,-0.122358724,9641.818576,5
3386.0,2526.5,1602.0,1812.333333,1993.333333,3422.0,-0.005287896,0.2638188,-0.30752087,69102.22309,2
3889.0,3885.0,3136.0,3290.0,3250.0,3156.0,0.10404542,-0.014673743,0.020788085,123492.7049,3
6607.0,5676.5,3224.0,3806.0,4428.0,5034.0,0.13512585,0.06404565,-0.13891403,13781.81944,5
5023.0,4473.5,2150.0,2669.0,3162.0,4136.0,0.096844636,0.13346122,-0.21557678,3638.508247,5
3192.0,3014.0,2260.0,2388.0,2422.0,2692.0,0.084976204,0.052796245,-0.05984252,43885.49653,3
3544.5,2895.75,1694.5,1931.0,2064.5,3648.0,-0.01438999,0.27719912,-0.30776125,46705.49783,2
4534.0,3966.0,2610.0,2954.0,3286.0,3620.0,0.11209223,0.04836374,-0.10130818,112814.5647,5
3549.0,2666.0,1932.0,1941.0,1956.0,2442.0,0.18477717,0.110504776,-0.11430527,17210.10547,3
3382.0,3312.5,2135.0,2302.0,2449.0,2872.0,0.08154781,0.07949634,-0.110166214,21735.38064,3
5204.0,4535.5,2604.0,3046.0,3540.0,4072.5,0.121974885,0.06995074,-0.14420173,50107.20313,5
3768.5,3143.666667,1770.0,2066.0,2354.0,3317.0,0.06372169,0.16981132,-0.23239829,30788.67752,2
4285.0,3634.0,2506.0,2892.0,3204.0,3298.0,0.13015957,0.01445709,-0.06558966,104174.1684,5
2261.285714,1649.5,1335.0,1431.333333,1385.0,2850.0,-0.11517929,0.3459268,-0.33136094,21570.65104,0
2517.666667,1737.333333,1476.75,1620.0,1546.0,3167.0,-0.1142254,0.34394228,-0.3231669,31727.44531,0
4571.333333,3632.0,1854.5,2119.5,2363.0,3755.0,0.098042354,0.22752534,-0.27840668,6688.098524,2
4013.5,3608.5,2553.0,2726.0,2957.0,3205.0,0.11200388,0.040246673,-0.080762096,18067.75651,5
4668.0,4148.0,2620.0,2964.0,3423.0,3805.5,0.101787925,0.052915543,-0.12430756,58074.36589,5
2515.5,1691.5,1412.5,1525.0,1418.0,3477.0,-0.16045056,0.4206333,-0.3902439,35620.71398,0
4064.0,3307.0,1919.0,2082.0,2296.0,3154.0,0.1260737,0.15743119,-0.20473644,52702.04427,3
1212.5,1150.5,1729.5,1916.0,1692.0,1404.0,-0.07318938,-0.093023255,0.15421687,93.14105903,1
3679.5,3709.0,3050.0,3109.0,3083.0,3027.0,0.09729367,-0.009165303,0.013363755,167060.6623,3
4443.5,3887.0,2283.0,2644.0,2938.0,3190.0,0.1642104,0.041122716,-0.093589306,66427.28993,5
2519.0,1734.666667,1344.0,1532.0,1400.0,3195.333333,-0.118357345,0.3906862,-0.35185447,15145.3125,0
5367.0,5240.0,3004.0,3552.0,4052.0,4496.0,0.08830985,0.051941976,-0.11729623,28711.63889,5
4070.333333,3467.5,1759.333333,2058.333333,2245.0,3631.0,0.0570464,0.23587474,-0.27642372,50435.3763,2
1195.5,1146.0,1756.0,1939.5,1679.0,1415.0,-0.08408351,-0.08532644,0.15635714,101.9578993,1
3694.0,3041.0,1771.0,1971.0,2142.0,3222.0,0.06824754,0.20134228,-0.24090122,4431.662326,5
3187.0,3081.0,2438.0,2548.0,2622.0,2764.0,0.07108049,0.026364649,-0.04066265,63309.05946,3
2167.5,2320.5,1580.5,1605.0,1639.0,1723.0,0.114252664,0.024985127,-0.035456732,576.7977431,4
4808.0,4125.0,2724.0,3146.0,3564.0,3998.0,0.09198274,0.057392225,-0.119260915,16144.18142,5
1365.5,1249.5,1409.5,1474.0,1394.0,1393.0,-0.009969186,-0.000359,0.028252529,4337.911892,1
4324.0,3852.0,2628.0,2998.0,3304.0,3552.0,0.0980193,0.036172695,-0.08458015,20632.61198,5
5879.5,5797.5,3829.0,4296.0,4912.0,5238.0,0.057701822,0.032118227,-0.09880428,70569.97005,5
1247.0,1189.0,1531.0,1605.0,1532.5,1377.5,-0.049723756,-0.053264603,0.07627829,438.7855903,1
3247.0,2770.0,1678.0,1959.0,2149.333333,3786.0,-0.076638706,0.27574974,-0.31801566,52046.83811,2
3010.5,2800.5,1941.5,2079.0,2073.0,2690.0,0.05622314,0.1295402,-0.1281191,46832.09418,3
3715.166667,2899.0,1663.0,2030.0,2118.0,3889.0,-0.022860274,0.2948227,-0.31407332,32094.44271,2
1899.0,1668.0,2048.0,2510.0,2270.0,2296.0,-0.09463647,0.005694262,0.044527672,128618.3806,1
6358.5,6091.0,2843.0,3592.0,4530.0,5250.0,0.09549037,0.073619634,-0.18751414,1063.641493,5
1214.5,1148.0,1735.5,1922.0,1689.0,1411.5,-0.07501904,-0.089501694,0.15314235,126.0095486,1
3607.0,2938.5,2434.0,2666.0,2861.0,3006.0,0.09088159,0.024714505,-0.059943583,111152.1584,5
5204.0,4190.0,2619.0,3196.0,3793.0,4250.0,0.100909665,0.056819595,-0.14155251,59996.52778,5
1150.0,1134.5,1552.0,1828.0,1465.5,1229.0,-0.03320723,-0.087771386,0.19594374,32.76302083,1
2818.0,1964.333333,1504.25,1699.75,1687.5,3474.0,-0.10425938,0.34612033,-0.3429331,18726.92795,0
2878.5,2369.0,1821.5,2006.5,2057.0,3143.0,-0.043925934,0.20884615,-0.22070104,114455.3798,3
3475.0,2900.0,1680.333333,1934.166667,2091.0,3613.0,-0.019469526,0.2668303,-0.302647,38150.45182,2
2567.0,1909.5,1417.0,1533.5,1576.0,3207.0,-0.11084171,0.34099936,-0.35302183,16140.43924,0
2488.0,2465.5,1802.5,1849.0,1833.0,1870.5,0.14167719,0.010125557,-0.005780347,7315.293403,4
1204.0,1152.0,1744.0,1920.0,1704.0,1384.0,-0.06955178,-0.103626944,0.1622276,114.6766493,1
5376.5,4686.0,2493.0,2952.0,3387.0,3927.0,0.15580158,0.07383101,-0.14173572,78514.77474,5
3379.0,2461.0,1914.0,1928.0,1901.0,2514.0,0.14678432,0.13884485,-0.13192256,1220.773872,3
1209.5,1160.5,1708.5,1902.0,1667.0,1401.0,-0.0733576,-0.08670144,0.15168029,62.98958333,1
2639.0,2510.0,2224.0,2156.0,2188.0,2484.0,0.030255709,0.06335616,-0.070689656,208131.9965,3
4653.0,4534.0,3646.0,3391.0,3398.0,4039.5,0.07057808,0.0862521,-0.087275416,150740.0803,3
1161.5,1129.0,1596.0,1832.0,1452.5,1225.5,-0.026811898,-0.08476475,0.19836468,96.23263889,1
2901.0,1988.5,1689.5,1928.0,1872.0,3968.0,-0.15533556,0.35890412,-0.34599727,117072.5994,0
1731.0,1781.0,1668.0,1720.0,1704.0,1673.0,0.017038777,-0.009179746,0.013852049,5429.47092,4
1193.0,1151.0,1751.5,1948.5,1689.0,1386.5,-0.07501454,-0.09835799,0.16851574,73.39887153,1
2644.0,2569.0,2190.0,2322.0,2394.0,2574.0,0.013415102,0.036231883,-0.05147059,51147.40495,3
2436.5,2013.5,1783.5,1897.5,1822.0,3014.0,-0.10595358,0.2464847,-0.22732362,54636.39453,3
3870.5,2964.5,2079.0,2127.0,2187.0,2752.0,0.16889392,0.114395626,-0.12810002,9772.69184,3
2919.5,2059.5,1536.5,1724.5,1609.5,3840.0,-0.13617872,0.4093036,-0.38017792,97060.73915,0
3110.0,2451.25,1550.75,1813.375,1944.666667,3527.5,-0.062900186,0.28925166,-0.3209446,24284.91493,2
4312.0,3733.5,2042.0,2318.0,2457.0,3459.0,0.10976708,0.1693712,-0.19750735,31322.86241,5
2786.0,1922.0,1353.0,1486.0,1416.0,3398.0,-0.09896507,0.41171584,-0.39148238,10902.28299,0
3269.0,3012.0,2302.0,2460.0,2550.0,2930.0,0.05468624,0.06934307,-0.08719852,37072.57813,3
3350.0,2830.0,1643.0,1884.0,2036.0,3425.0,-0.011070111,0.25434902,-0.2902618,14503.32465,2
3709.0,2868.0,1917.5,1972.0,1990.0,2581.0,0.17933227,0.12929337,-0.13375796,37026.43663,3
3556.0,2647.5,1955.0,1963.5,1984.0,2502.0,0.17398481,0.11547035,-0.1205912,18842.45269,3
1155.5,1123.5,1363.0,1526.0,1307.5,1215.5,-0.025305778,-0.036464527,0.11325917,45.56640625,1
5366.0,4638.0,2834.0,3313.0,3812.0,4282.0,0.11235489,0.058067705,-0.12758394,72506.14149,5
3043.0,2774.0,1939.0,2126.0,2118.0,2956.0,0.014502417,0.1651557,-0.16332152,14005.20399,3
2745.25,1842.5,1508.666667,1751.0,1633.0,3977.333333,-0.18327528,0.4178599,-0.3886529,48408.33767,0
3370.0,2784.0,1618.0,1883.0,2026.0,3688.0,-0.045055255,0.29086456,-0.3239993,17237.57465,2
1237.0,1183.0,1914.0,2034.0,1487.0,1323.0,-0.03359375,-0.05836299,0.21179625,136.1293403,1
3629.5,3734.0,2131.0,2256.0,2351.0,2409.0,0.20211974,0.012184874,-0.032797426,125937.4097,3
3123.0,2867.0,2172.0,2268.0,2400.0,2614.0,0.088722326,0.042680494,-0.07087259,10641.25955,5
3688.0,3217.0,2220.0,2482.0,2713.0,2967.0,0.10833959,0.04471831,-0.089007154,13690.20877,5
6026.0,5371.0,2710.0,3186.0,3786.0,4232.0,0.1748879,0.055624843,-0.14100836,29061.30469,5
3506.25,2674.333333,1678.875,1932.333333,2072.333333,3508.833333,-0.000368,0.25738347,-0.28973565,21646.30165,2
3099.0,2572.0,2202.0,2394.0,2572.0,2664.0,0.07548152,0.017570665,-0.053380784,105420.9991,5
1841.5,1913.5,1544.5,1530.5,1540.5,1563.5,0.08164464,0.007409794,-0.010665805,1239.542535,4
3638.5,2732.0,2002.0,2000.5,2013.0,2530.0,0.17970333,0.11380145,-0.116874516,9647.321615,3
2468.5,2492.0,2004.0,2045.0,2087.0,2107.0,0.07900776,0.004768717,-0.014932563,8537.063368,4
2974.0,2536.0,1908.0,2074.0,2096.0,2978.0,-0.000672,0.17382735,-0.17893903,29843.88238,3
2508.666667,1843.0,1356.5,1497.0,1433.5,3130.0,-0.11019153,0.37175414,-0.35292846,13457.58941,0
2910.0,2926.0,2388.0,2542.0,2600.0,2660.0,0.044883303,0.011406845,-0.022683583,29086.41493,3
4926.5,3913.25,2014.5,2312.0,2668.0,4130.0,0.08794788,0.21506326,-0.2822105,20203.61155,2
1285.0,1212.0,1440.0,1472.0,1338.0,1338.0,-0.02020587,0.0,0.047686834,5581.277344,1
3300.0,2877.0,2088.0,2318.0,2470.0,3186.0,0.017576318,0.12659124,-0.15770349,76612.3329,3
1815.0,1939.0,1514.0,1525.0,1519.5,1612.0,0.059235483,0.02953856,-0.027733503,883.3914931,4
1359.5,1246.0,1441.0,1492.0,1331.5,1357.5,0.000736,0.009669022,0.047201265,96217.43533,1
4351.5,3649.5,2679.0,3139.0,3566.0,3943.0,0.049249504,0.05020642,-0.11352725,91861.87543,5
2868.0,2099.0,1494.0,1716.0,1720.0,3540.0,-0.10486891,0.34600762,-0.34703195,49121.07465,0
2406.5,1667.5,1381.666667,1510.0,1435.75,3260.0,-0.15062207,0.3884896,-0.3668763,48726.60677,0
3794.0,2876.0,2042.0,2058.0,2098.0,2622.0,0.18266833,0.11101695,-0.12051282,1655.169271,3
1245.0,1188.0,1861.0,2054.0,1465.0,1321.0,-0.029618083,-0.051687006,0.21718518,252.9179687,1
4089.5,3299.0,2494.0,2824.0,3217.0,3522.0,0.074558236,0.04525894,-0.109990545,50383.95486,5
5871.5,5136.5,3144.0,3661.0,4282.0,4710.0,0.10976705,0.047597867,-0.12531358,68737.19401,5
4942.0,4511.5,2704.0,3107.0,3550.0,4014.0,0.10361768,0.061343204,-0.12736975,45202.71181,5
2737.0,2005.5,1410.5,1560.5,1511.0,3240.666667,-0.08425807,0.36401263,-0.34994966,27653.86458,0
4745.25,4018.25,1987.0,2306.0,2709.0,3763.0,0.11544677,0.16285537,-0.2400725,20721.0855,2
3152.5,2453.666667,1633.5,1915.333333,1955.0,3830.666667,-0.09711449,0.32419196,-0.33333334,31805.90972,2
3071.5,2433.0,1641.5,1917.5,2053.5,3684.0,-0.09066686,0.284183,-0.31536195,22644.78429,2
3780.0,3002.0,1886.0,1956.0,1978.0,2626.0,0.18014361,0.14074717,-0.14622435,38894.84592,3
1210.5,1147.0,1715.0,1949.5,1673.5,1393.5,-0.0702765,-0.09129442,0.16631767,100.1953125,1
1213.5,1152.0,1750.5,1952.5,1690.5,1372.0,-0.06130342,-0.104,0.17461273,60.58289931,1
5012.75,4095.5,2044.0,2316.0,2777.0,3956.5,0.11776347,0.17516893,-0.26153848,16383.81424,2
